nodes time label
3 1.147 kh_average
5 1.291 kh_average
7 1.462 kh_average
9 1.513 kh_average
11 1.588 kh_average
13 1.659 kh_average
15 1.756 kh_average
17 1.685 kh_average
19 2.254 kh_average
21 1.787 kh_average

